,exit,prediction,confidence,target,time,correct,sample
13703,3,54,0.8715282678604126,54,78.87390000001915,True,2740
13704,4,54,0.6406686902046204,54,83.95770000001335,True,2740
13705,0,46,0.3069894015789032,54,33.45279999999207,False,2741
13706,1,46,0.9733672142028809,54,55.30829999997877,False,2741
13707,2,46,0.9292436838150024,54,70.98329999999464,False,2741
13708,3,46,0.8934594988822937,54,81.80479999998624,False,2741
13709,4,46,0.9658868908882141,54,86.87539999999672,False,2741
13710,0,63,0.27513056993484497,54,31.954500000011876,False,2742
13711,1,54,0.9844449758529663,54,53.6749000000043,True,2742
13712,2,54,0.9865443110466003,54,69.1127999999992,True,2742
13713,3,54,0.9999200105667114,54,79.6218000000124,True,2742
13714,4,54,0.9999797344207764,54,84.66799999999353,True,2742
13715,0,1,0.7341547012329102,54,33.99479999998789,False,2743
13716,1,1,0.9706320762634277,54,54.851500000012265,False,2743
13717,2,1,0.9694151282310486,54,70.31699999998864,False,2743
13718,3,1,0.7149341106414795,54,80.79459999999017,False,2743
13719,4,1,0.964961588382721,54,85.88800000001129,False,2743
13720,0,54,0.7279893159866333,54,32.073999999994385,True,2744
13721,1,54,0.9041171669960022,54,52.327999999988606,True,2744
13722,2,54,0.9973114728927612,54,67.698699999994,True,2744
13723,3,54,0.9999257326126099,54,78.13139999998953,True,2744
13724,4,54,0.9997044205665588,54,83.17180000000235,True,2744
13725,0,1,0.4474679231643677,54,33.87189999997986,False,2745
13726,1,45,0.3217765688896179,54,54.62279999997577,False,2745
13727,2,2,0.24932610988616943,54,69.96259999999666,False,2745
13728,3,2,0.47760823369026184,54,80.40189999999825,False,2745
13729,4,1,0.4718239903450012,54,85.49649999997655,False,2745
13730,0,54,0.5950906872749329,54,32.440199999996366,True,2746
13731,1,54,0.621258556842804,54,53.02009999999768,True,2746
13732,2,23,0.6365625262260437,54,68.38439999998513,False,2746
13733,3,54,0.9779962301254272,54,78.79659999997557,True,2746
13734,4,54,0.96161288022995,54,83.90099999999734,True,2746
13735,0,42,0.5074862241744995,54,33.49380000000224,False,2747
13736,1,15,0.24085336923599243,54,54.33809999999539,False,2747
13737,2,97,0.5569505095481873,54,70.39499999999066,False,2747
13738,3,15,0.3915844261646271,54,80.88920000000144,False,2747
13739,4,15,0.3379819095134735,54,86.00359999999796,False,2747
13740,0,52,0.8511481285095215,54,32.4903000000063,False,2748
13741,1,80,0.6107639670372009,54,52.74860000000103,False,2748
13742,2,52,0.9573417901992798,54,68.10749999999643,False,2748
13743,3,52,0.4881476163864136,54,78.6516000000006,False,2748
13744,4,80,0.8188698291778564,54,83.84849999998778,False,2748
13745,0,63,0.6871144771575928,54,34.23129999998764,False,2749
13746,1,54,0.9017062187194824,54,54.89029999998252,True,2749
13747,2,61,0.6362166404724121,54,70.30699999998546,False,2749
13748,3,61,0.6986953616142273,54,80.77259999998887,False,2749
13749,4,61,0.9064557552337646,54,85.86009999999078,False,2749
13750,0,55,0.9094955921173096,55,33.120499999995445,True,2750
13751,1,55,0.9796088337898254,55,53.41630000000919,True,2750
13752,2,55,0.9998733997344971,55,68.83240000001933,True,2750
13753,3,55,0.9999963045120239,55,79.3139000000167,True,2750
13754,4,55,0.9998077750205994,55,84.39910000001305,True,2750
13755,0,72,0.7535776495933533,55,34.20270000000869,False,2751
13756,1,43,0.363035649061203,55,54.55810000000838,False,2751
13757,2,55,0.9992620348930359,55,70.01310000001126,True,2751
13758,3,55,1.0,55,80.46289999998635,True,2751
13759,4,55,0.999995231628418,55,85.53900000001136,True,2751
13760,0,55,0.3307303786277771,55,32.01619999998684,True,2752
13761,1,55,0.8183053135871887,55,53.36009999999192,True,2752
13762,2,55,0.9995529055595398,55,68.91429999998877,True,2752
13763,3,55,0.9991986155509949,55,79.35439999999971,True,2752
13764,4,55,0.9996323585510254,55,84.41429999999173,True,2752
13765,0,48,0.7560581564903259,55,37.46670000001018,False,2753
13766,1,48,0.9999439716339111,55,58.42680000000655,False,2753
13767,2,48,0.9985389709472656,55,73.80399999999554,False,2753
13768,3,48,0.9733746647834778,55,85.78439999999432,False,2753
13769,4,48,0.9319299459457397,55,91.75550000000499,False,2753
13770,0,43,0.4861946403980255,55,32.44419999998627,False,2754
13771,1,55,0.3545835316181183,55,53.07419999999752,True,2754
13772,2,55,0.8783470392227173,55,68.34529999997585,True,2754
13773,3,55,0.8316658735275269,55,78.72150000000033,True,2754
13774,4,55,0.9342425465583801,55,83.81879999998887,True,2754
13775,0,72,0.8826150298118591,55,34.59469999998532,False,2755
13776,1,72,0.8633240461349487,55,54.99090000000706,False,2755
13777,2,72,0.37211865186691284,55,70.34729999998035,False,2755
13778,3,72,0.5132533311843872,55,80.80609999998956,False,2755
13779,4,72,0.7451070547103882,55,85.88570000000573,False,2755
13780,0,55,0.6808576583862305,55,32.764200000002575,True,2756
13781,1,55,0.5132141709327698,55,54.36249999999632,True,2756
13782,2,43,0.9585132598876953,55,69.791500000008,False,2756
13783,3,43,0.5321980118751526,55,80.26309999999626,False,2756
13784,4,43,0.5828298330307007,55,85.35100000000284,False,2756
13785,0,26,0.4022952616214752,55,35.25090000002251,False,2757
13786,1,69,0.292389452457428,55,55.55720000000974,False,2757
13787,2,90,0.2633563280105591,55,71.47810000000732,False,2757
13788,3,55,0.8284680843353271,55,81.95000000000618,True,2757
13789,4,55,0.9907585382461548,55,87.05009999999902,True,2757
13790,0,55,0.5137997269630432,55,30.7138000000009,True,2758
13791,1,55,0.8046556711196899,55,51.00420000002259,True,2758
13792,2,55,0.9076787233352661,55,66.85740000000351,True,2758
13793,3,55,0.9149458408355713,55,77.32029999999668,True,2758
13794,4,55,0.9936476349830627,55,83.34960000001956,True,2758
13795,0,48,0.7785233855247498,55,34.08070000000407,False,2759
13796,1,48,0.8472064733505249,55,55.12410000000045,False,2759
13797,2,55,0.99818354845047,55,70.58580000000347,True,2759
13798,3,55,0.9610081911087036,55,81.01410000000442,True,2759
13799,4,55,0.9982537627220154,55,86.06689999999162,True,2759
13800,0,55,0.9892382621765137,55,33.20629999998914,True,2760
13801,1,55,0.5289328098297119,55,53.85889999999449,True,2760
13802,2,55,0.6564092040061951,55,69.72700000000032,True,2760
13803,3,43,0.5658319592475891,55,80.17379999998298,False,2760
13804,4,55,0.4980047345161438,55,85.26069999999208,True,2760
13805,0,48,0.4933609962463379,55,35.60039999999276,False,2761
13806,1,98,0.9889906644821167,55,55.896599999982755,False,2761
13807,2,43,0.6259585022926331,55,71.23969999997826,False,2761
13808,3,43,0.7661684155464172,55,81.68609999998466,False,2761
13809,4,43,0.6210212111473083,55,86.77769999999896,False,2761
13810,0,55,0.8951668739318848,55,32.18910000001074,True,2762
13811,1,55,0.9993498921394348,55,52.72440000001666,True,2762
13812,2,55,0.9997146725654602,55,68.49310000001196,True,2762
13813,3,55,0.9995529055595398,55,79.55910000001154,True,2762
13814,4,55,0.999946117401123,55,84.65500000002635,True,2762
13815,0,55,0.9996956586837769,55,34.31649999998854,True,2763
13816,1,55,0.9999997615814209,55,54.70309999998335,True,2763
13817,2,55,1.0,55,72.33049999999253,True,2763
13818,3,55,1.0,55,83.18479999999795,True,2763
13819,4,55,0.9999996423721313,55,88.28049999999621,True,2763
13820,0,55,0.6552811861038208,55,31.7935999999861,True,2764
13821,1,55,0.9351181387901306,55,52.09589999998343,True,2764
13822,2,55,0.9373449087142944,55,67.90669999998045,True,2764
13823,3,55,0.9891976714134216,55,78.38199999997641,True,2764
13824,4,55,0.9703565239906311,55,83.47909999997682,True,2764
13825,0,66,0.3092348575592041,55,34.511100000003125,False,2765
13826,1,55,0.2998714745044708,55,54.93020000000115,True,2765
13827,2,63,0.8874984383583069,55,70.3897000000211,False,2765
13828,3,55,0.4372360110282898,55,80.80300000000307,True,2765
13829,4,55,0.8911814093589783,55,85.86060000001794,True,2765
13830,0,7,0.4629637598991394,55,31.919499999986556,False,2766
13831,1,9,0.598694384098053,55,52.231699999993,False,2766
13832,2,55,0.3271198272705078,55,71.17189999999596,True,2766
13833,3,55,0.48333489894866943,55,82.2667999999851,True,2766
13834,4,55,0.6600996255874634,55,88.33519999998884,True,2766
13835,0,55,0.948479175567627,55,35.09220000000823,True,2767
13836,1,55,0.9996699094772339,55,55.52370000000906,True,2767
13837,2,55,0.9999843835830688,55,70.85639999999671,True,2767
13838,3,55,0.999961256980896,55,81.37110000001258,True,2767
13839,4,55,0.9984037280082703,55,86.44970000000285,True,2767
13840,0,55,0.9744246006011963,55,31.98370000001205,True,2768
13841,1,55,0.9996021389961243,55,52.6346999999987,True,2768
13842,2,55,1.0,55,68.04930000001264,True,2768
13843,3,55,0.9999933242797852,55,78.52590000001669,True,2768
13844,4,55,0.9999945163726807,55,83.63339999999653,True,2768
13845,0,43,0.45795738697052,55,35.423900000012054,False,2769
13846,1,55,0.9434621930122375,55,55.821699999995644,True,2769
13847,2,55,0.6969114542007446,55,71.23799999999392,True,2769
13848,3,43,0.4787304997444153,55,81.67339999999967,False,2769
13849,4,43,0.9313872456550598,55,86.754400000018,False,2769
13850,0,55,0.9772392511367798,55,31.1726000000192,True,2770
13851,1,43,0.668319582939148,55,53.26610000000187,False,2770
13852,2,55,0.9525021314620972,55,71.27170000001115,True,2770
13853,3,55,0.9962441921234131,55,81.80830000000583,True,2770
13854,4,55,0.9912575483322144,55,86.86020000001804,True,2770
13855,0,24,0.6893157958984375,55,34.62250000001177,False,2771
13856,1,24,0.5534931421279907,55,55.225300000017796,False,2771
13857,2,24,0.8273087739944458,55,70.8283000000165,False,2771
13858,3,24,0.9111173152923584,55,81.27050000001645,False,2771
13859,4,24,0.8958760499954224,55,86.33869999999888,False,2771
13860,0,7,0.8409004807472229,55,31.840700000003608,False,2772
13861,1,55,0.9380911588668823,55,52.853499999997666,True,2772
13862,2,55,0.7951217293739319,55,68.331900000004,True,2772
13863,3,55,0.9993465542793274,55,79.04650000000402,True,2772
13864,4,55,0.9990379810333252,55,84.1372000000149,True,2772
13865,0,55,0.8327317833900452,55,34.17350000000852,True,2773
13866,1,55,0.9999943971633911,55,55.04920000001334,True,2773
13867,2,55,0.9999936819076538,55,70.38800000000833,True,2773
13868,3,55,0.9998666048049927,55,80.8311000000117,True,2773
13869,4,55,0.9995111227035522,55,85.91530000001057,True,2773
13870,0,55,0.6917163133621216,55,32.59040000000368,True,2774
13871,1,55,0.9986347556114197,55,53.009400000007645,True,2774
13872,2,55,0.9999996423721313,55,68.31030000000737,True,2774
13873,3,55,0.9999994039535522,55,78.78930000001105,True,2774
13874,4,55,0.9999959468841553,55,83.88390000001777,True,2774
13875,0,98,0.8069734573364258,55,35.09719999999561,False,2775
13876,1,55,0.7730429768562317,55,58.83099999999786,True,2775
13877,2,55,0.9860266447067261,55,75.00479999998788,True,2775
13878,3,55,0.9990901947021484,55,85.36949999998455,True,2775
13879,4,55,0.9991809725761414,55,90.53749999998217,True,2775
13880,0,55,0.6377764344215393,55,31.089000000008582,True,2776
13881,1,55,0.9966078996658325,55,51.63140000001931,True,2776
13882,2,55,0.9824092388153076,55,66.9431999999972,True,2776
13883,3,55,0.9937942028045654,55,77.36460000000989,True,2776
13884,4,55,0.9984598159790039,55,82.41259999999784,True,2776
13885,0,10,0.634032130241394,55,35.68480000001273,False,2777
13886,1,55,0.6338526606559753,55,56.059599999997545,True,2777
13887,2,10,0.9782316088676453,55,71.51410000000169,False,2777
13888,3,96,0.4999697804450989,55,81.9800000000157,False,2777
13889,4,10,0.6517729163169861,55,87.11150000002021,False,2777
13890,0,43,0.7986887693405151,55,32.68520000000308,False,2778
13891,1,43,0.7265443205833435,55,53.684099999998125,False,2778
13892,2,43,0.9923151135444641,55,69.09829999997896,False,2778
13893,3,43,0.9797148108482361,55,79.74149999998303,False,2778
13894,4,43,0.9654509425163269,55,84.83730000000378,False,2778
13895,0,55,0.7410156726837158,55,34.75369999998179,True,2779
13896,1,55,0.9383966326713562,55,55.588900000003605,True,2779
13897,2,55,0.9999351501464844,55,70.91819999999416,True,2779
13898,3,55,0.9999980926513672,55,81.40369999998143,True,2779
13899,4,55,0.9999992847442627,55,86.51119999998969,True,2779
13900,0,72,0.6537908911705017,55,32.309600000019145,False,2780
13901,1,55,0.8176693320274353,55,52.93109999999501,True,2780
13902,2,55,0.9951785802841187,55,68.24100000000044,True,2780
13903,3,55,0.9999446868896484,55,78.76170000000116,True,2780
13904,4,55,0.9999721050262451,55,83.82960000000139,True,2780
13905,0,55,0.518238365650177,55,35.199300000016365,True,2781
13906,1,55,0.9978880286216736,55,59.24730000000977,True,2781
13907,2,55,0.9999803304672241,55,75.64010000001531,True,2781
13908,3,55,0.99954754114151,55,86.04669999999714,True,2781
13909,4,55,0.999974250793457,55,91.1124000000143,True,2781
13910,0,76,0.8022849559783936,55,32.392700000002606,False,2782
13911,1,63,0.7573916912078857,55,53.17629999998985,False,2782
13912,2,55,0.47505852580070496,55,68.5991999999942,True,2782
13913,3,55,0.4623963534832001,55,79.01339999997958,True,2782
13914,4,55,0.34052228927612305,55,84.10989999998719,True,2782
13915,0,43,0.9168583154678345,55,34.52780000000644,False,2783
13916,1,55,0.9128451943397522,55,55.03389999998376,True,2783
13917,2,55,0.9912480115890503,55,70.39599999998813,True,2783
13918,3,55,0.8729822039604187,55,80.88859999998022,True,2783
13919,4,55,0.9950283169746399,55,85.98680000000058,True,2783
13920,0,43,0.8602281212806702,55,31.596500000006245,False,2784
13921,1,43,0.9460301995277405,55,51.905000000004975,False,2784
13922,2,43,0.9978741407394409,55,67.28540000000294,False,2784
13923,3,43,0.9844957590103149,55,78.52600000001075,False,2784
13924,4,43,0.9997047781944275,55,83.59500000000253,False,2784
13925,0,49,0.16209957003593445,55,33.94450000001825,False,2785
13926,1,55,0.5334601402282715,55,54.645500000020775,True,2785
13927,2,55,0.586224377155304,55,72.99300000002518,True,2785
13928,3,55,0.9744353294372559,55,83.70840000000612,True,2785
13929,4,55,0.9976012110710144,55,88.79400000000714,True,2785
13930,0,55,0.9830070734024048,55,32.76850000000309,True,2786
13931,1,55,0.9989466071128845,55,53.06439999998247,True,2786
13932,2,55,0.999998927116394,55,68.29279999999471,True,2786
13933,3,55,0.9999998807907104,55,78.74429999998256,True,2786
13934,4,55,0.9999969005584717,55,83.8205999999957,True,2786
13935,0,55,0.7964553833007812,55,34.796999999997524,True,2787
13936,1,55,0.9783348441123962,55,55.19689999999855,True,2787
13937,2,55,0.6168504953384399,55,70.71999999999434,True,2787
13938,3,55,0.906684935092926,55,81.24109999999973,True,2787
13939,4,55,0.7317495942115784,55,86.34620000000837,True,2787
13940,0,26,0.33492961525917053,55,31.658100000015565,False,2788
13941,1,55,0.7594538927078247,55,52.00690000000918,True,2788
13942,2,55,0.9144858717918396,55,69.33029999999007,True,2788
13943,3,55,0.8948315978050232,55,80.32130000000848,True,2788
13944,4,55,0.8081573843955994,55,85.40890000000445,True,2788
13945,0,55,0.8348422646522522,55,34.925000000015416,True,2789
13946,1,55,0.9942588806152344,55,55.72490000002972,True,2789
13947,2,55,0.7476885318756104,55,71.13359999999602,True,2789
13948,3,55,0.9193718433380127,55,81.6007999999897,True,2789
13949,4,55,0.942706286907196,55,86.66370000003099,True,2789
13950,0,86,0.3987305760383606,55,31.795700000031957,False,2790
13951,1,55,0.9848273992538452,55,52.057200000035664,True,2790
13952,2,55,0.8406935930252075,55,67.42600000001175,True,2790
13953,3,55,0.9916549921035767,55,78.5804000000212,True,2790
13954,4,55,0.993279755115509,55,83.71850000003178,True,2790
13955,0,55,0.9934078454971313,55,34.90809999999556,True,2791
13956,1,55,0.9997618794441223,55,55.55800000001909,True,2791
13957,2,55,0.9999104738235474,55,70.90240000002268,True,2791
13958,3,55,0.9991703033447266,55,81.36970000003885,True,2791
13959,4,55,0.9996174573898315,55,86.49580000002288,True,2791
13960,0,98,0.542106032371521,55,32.82670000004373,False,2792
13961,1,22,0.25530195236206055,55,53.11160000002246,False,2792
13962,2,22,0.47149309515953064,55,68.43340000000353,False,2792
13963,3,3,0.4921354353427887,55,78.8855000000126,False,2792
13964,4,39,0.4255644977092743,55,83.94200000003593,False,2792
13965,0,58,0.593760073184967,55,35.319100000037906,False,2793
13966,1,1,0.30437329411506653,55,55.66360000000259,False,2793
13967,2,55,0.9021469354629517,55,70.87410000002592,True,2793
13968,3,55,0.9890522360801697,55,81.36700000000019,True,2793
13969,4,55,0.9916057586669922,55,86.48830000004182,True,2793
13970,0,55,0.9512653350830078,55,30.94140000001744,True,2794
13971,1,55,0.9919230341911316,55,51.3396000000057,True,2794
13972,2,55,0.9990082383155823,55,66.67090000001963,True,2794
13973,3,55,0.9995038509368896,55,77.09100000005265,True,2794
13974,4,55,0.9966852068901062,55,82.13830000005373,True,2794
13975,0,55,0.7894665598869324,55,34.84609999998156,True,2795
13976,1,86,0.7879024147987366,55,55.2389000000062,False,2795
13977,2,49,0.8479403853416443,55,70.93589999999494,False,2795
13978,3,6,0.5722818374633789,55,81.49620000000368,False,2795
13979,4,6,0.5935272574424744,55,86.58079999997881,False,2795
13980,0,26,0.9544215798377991,55,32.64200000000983,False,2796
13981,1,26,0.5580000877380371,55,53.03040000001147,False,2796
13982,2,26,0.4731019139289856,55,68.42349999999442,False,2796
13983,3,26,0.8636443614959717,55,78.91860000000861,False,2796
13984,4,26,0.957653284072876,55,84.01200000002973,False,2796
13985,0,94,0.3134533762931824,55,35.08540000001403,False,2797
13986,1,55,0.5396956205368042,55,56.497500000034506,True,2797
13987,2,75,0.3916410505771637,55,72.56519999998545,False,2797
13988,3,55,0.9837384223937988,55,83.06970000001002,True,2797
13989,4,55,0.9973419308662415,55,88.14410000002226,True,2797
13990,0,31,0.2940462529659271,55,33.220799999980954,False,2798
13991,1,31,0.3368077278137207,55,53.558699999996406,False,2798
13992,2,31,0.6250598430633545,55,72.41629999998622,False,2798
13993,3,58,0.4101303219795227,55,83.46240000003036,False,2798
13994,4,31,0.46102896332740784,55,88.53779999998324,False,2798
13995,0,55,0.6904827356338501,55,34.75589999999329,True,2799
13996,1,72,0.21106785535812378,55,55.99969999997256,False,2799
13997,2,33,0.901778519153595,55,75.08259999997335,False,2799
13998,3,33,0.9884612560272217,55,85.56779999997843,False,2799
13999,4,33,0.9155570268630981,55,90.69429999999556,False,2799
14000,0,56,0.892872154712677,56,32.20400000003565,True,2800
14001,1,56,0.9182286262512207,56,52.61910000001535,True,2800
14002,2,56,0.9658061861991882,56,68.0217999999968,True,2800
14003,3,56,0.9567649364471436,56,78.48180000002003,True,2800
14004,4,56,0.9743160605430603,56,83.57430000000932,True,2800
14005,0,56,0.989700198173523,56,34.724199999971006,True,2801
14006,1,56,0.999488115310669,56,55.08499999996275,True,2801
14007,2,56,0.9999992847442627,56,70.51960000001145,True,2801
14008,3,56,0.9999973773956299,56,81.00539999998091,True,2801
14009,4,56,0.9999995231628418,56,86.07449999999517,True,2801
14010,0,56,0.9908406734466553,56,32.097499999963475,True,2802
14011,1,56,0.9964319467544556,56,52.48679999999695,True,2802
14012,2,56,0.9364441633224487,56,68.09889999999541,True,2802
14013,3,56,0.9977454543113708,56,78.62380000000257,True,2802
14014,4,56,0.9793508052825928,56,83.66780000000063,True,2802
14015,0,56,0.9999326467514038,56,34.35429999996131,True,2803
14016,1,56,0.9999992847442627,56,55.169999999975516,True,2803
14017,2,56,1.0,56,70.60219999999617,True,2803
14018,3,56,0.9999998807907104,56,81.09869999998409,True,2803
14019,4,56,0.9999945163726807,56,86.16559999995843,True,2803
14020,0,56,0.9999992847442627,56,31.846900000005007,True,2804
14021,1,56,0.9999998807907104,56,52.18600000000606,True,2804
14022,2,56,0.9999994039535522,56,68.34979999996449,True,2804
14023,3,56,0.9999946355819702,56,78.74179999998887,True,2804
14024,4,56,0.9999905824661255,56,83.7966999999935,True,2804
14025,0,56,0.9143072366714478,56,35.25139999999283,True,2805
14026,1,56,0.9562917947769165,56,55.61449999999013,True,2805
14027,2,56,0.99720698595047,56,70.97959999998693,True,2805
14028,3,56,0.9995036125183105,56,81.4872000000264,True,2805
14029,4,56,0.9992276430130005,56,86.55909999998812,True,2805
14030,0,56,0.9046125411987305,56,31.987800000024436,True,2806
14031,1,56,0.992782473564148,56,52.411000000006425,True,2806
14032,2,56,0.99998939037323,56,67.74869999998145,True,2806
14033,3,56,0.99998939037323,56,79.07449999999017,True,2806
14034,4,56,0.9999836683273315,56,84.96480000002293,True,2806
14035,0,56,0.9998469352722168,56,35.32719999998335,True,2807
14036,1,56,0.9999995231628418,56,55.612699999983306,True,2807
14037,2,56,1.0,56,71.03890000001911,True,2807
14038,3,56,1.0,56,81.58789999998817,True,2807
14039,4,56,1.0,56,86.66990000000396,True,2807
14040,0,56,0.9999973773956299,56,33.08540000000448,True,2808
14041,1,56,1.0,56,53.48750000001701,True,2808
14042,2,56,1.0,56,68.83909999999105,True,2808
14043,3,56,1.0,56,79.27680000000237,True,2808
14044,4,56,0.9999988079071045,56,84.36660000000984,True,2808
14045,0,56,0.9967969059944153,56,35.26010000001634,True,2809
14046,1,56,0.9998470544815063,56,56.39360000003535,True,2809
14047,2,56,0.9999690055847168,56,72.07590000001574,True,2809
14048,3,56,0.9999922513961792,56,82.6872000000094,True,2809
14049,4,56,0.9999926090240479,56,87.7687999999921,True,2809
14050,0,56,0.9874996542930603,56,31.665200000020377,True,2810
14051,1,56,0.9999983310699463,56,53.40960000000905,True,2810
14052,2,56,0.9999997615814209,56,68.78360000001749,True,2810
14053,3,56,1.0,56,79.2953000000125,True,2810
14054,4,56,0.9998778104782104,56,84.39509999999473,True,2810
14055,0,7,0.9222163558006287,56,39.188899999999194,False,2811
14056,1,56,0.9474384784698486,56,59.54059999999117,True,2811
14057,2,56,0.9064289331436157,56,74.79899999998452,True,2811
14058,3,56,0.9899410605430603,56,85.20010000000866,True,2811
14059,4,56,0.9464864134788513,56,90.26890000001231,True,2811
14060,0,56,0.9993886947631836,56,31.28789999999526,True,2812
14061,1,56,0.9999899864196777,56,51.792399999953886,True,2812
14062,2,56,0.9997739195823669,56,67.13629999995874,True,2812
14063,3,56,0.9999828338623047,56,77.61259999995218,True,2812
14064,4,56,0.9999845027923584,56,82.77239999995345,True,2812
14065,0,56,0.9976205229759216,56,34.71310000003314,True,2813
14066,1,56,0.9988270401954651,56,55.024699999989934,True,2813
14067,2,56,0.9983108043670654,56,70.63809999999648,True,2813
14068,3,56,0.9972672462463379,56,81.12440000002152,True,2813
14069,4,56,0.9984910488128662,56,86.2013999999931,True,2813
14070,0,96,0.16323061287403107,56,35.696599999994305,False,2814
14071,1,56,0.7850993871688843,56,57.55540000001247,True,2814
14072,2,76,0.5486288070678711,56,72.92200000000548,False,2814
14073,3,56,0.9754527807235718,56,85.10999999998603,True,2814
14074,4,56,0.9480899572372437,56,90.91710000001285,True,2814
14075,0,56,0.9442562460899353,56,33.897400000000744,True,2815
14076,1,56,0.5475173592567444,56,54.61579999996502,True,2815
14077,2,56,0.9016839265823364,56,70.13039999998227,True,2815
14078,3,56,0.8393781781196594,56,80.90409999999792,True,2815
14079,4,56,0.8635197877883911,56,86.01379999998926,True,2815
14080,0,56,0.995539128780365,56,31.914199999960147,True,2816
14081,1,56,0.999925971031189,56,52.46319999997695,True,2816
14082,2,56,0.9999473094940186,56,67.86109999995915,True,2816
14083,3,56,0.9999840259552002,56,78.30669999998463,True,2816
14084,4,56,0.9999867677688599,56,83.41680000000906,True,2816
14085,0,56,0.9581800103187561,56,35.32599999999775,True,2817
14086,1,56,0.9978540539741516,56,55.72979999999461,True,2817
14087,2,56,0.9960744380950928,56,71.13479999998162,True,2817
14088,3,56,0.9976964592933655,56,81.61339999998063,True,2817
14089,4,56,0.9989734888076782,56,86.75410000000738,True,2817
14090,0,56,0.9996229410171509,56,31.17030000004206,True,2818
14091,1,56,0.999972939491272,56,51.55760000002374,True,2818
14092,2,56,0.9999951124191284,56,68.9162000000465,True,2818
14093,3,56,0.9999988079071045,56,79.52610000000959,True,2818
14094,4,56,0.9999998807907104,56,84.59230000005391,True,2818
14095,0,56,0.9998525381088257,56,35.60049999998682,True,2819
14096,1,56,0.9999808073043823,56,55.989299999964715,True,2819
14097,2,56,0.9999997615814209,56,71.5099999999893,True,2819
14098,3,56,1.0,56,81.96199999997589,True,2819
14099,4,56,0.9999998807907104,56,87.0443000000023,True,2819
14100,0,56,0.9995315074920654,56,31.207800000004227,True,2820
14101,1,56,0.9999994039535522,56,51.622500000007676,True,2820
14102,2,56,0.9999957084655762,56,66.99119999996128,True,2820
14103,3,56,0.9999992847442627,56,77.48799999995981,True,2820
14104,4,56,1.0,56,82.59240000001,True,2820
14105,0,56,0.9992246627807617,56,34.39300000002277,True,2821
14106,1,56,0.9999984502792358,56,56.490999999994074,True,2821
14107,2,56,1.0,56,72.20499999999674,True,2821
14108,3,56,1.0,56,83.03840000002083,True,2821
14109,4,56,0.9999899864196777,56,88.14269999999169,True,2821
14110,0,56,0.9972146153450012,56,31.451000000004115,True,2822
14111,1,56,0.9970389604568481,56,51.86420000001135,True,2822
14112,2,56,0.9996080994606018,56,67.29950000004692,True,2822
14113,3,56,0.9998736381530762,56,77.78610000002573,True,2822
14114,4,56,0.99992835521698,56,82.84730000002583,True,2822
14115,0,56,0.9697495698928833,56,35.07070000000567,True,2823
14116,1,56,0.9994301199913025,56,55.706199999974615,True,2823
14117,2,56,0.9999922513961792,56,72.81569999997828,True,2823
14118,3,56,0.9999980926513672,56,83.5892000000058,True,2823
14119,4,56,0.9999992847442627,56,88.73069999998506,True,2823
14120,0,86,0.32498812675476074,56,31.094900000027792,False,2824
14121,1,35,0.7898526787757874,56,51.48410000003878,False,2824
14122,2,56,0.9824606776237488,56,66.86760000002323,True,2824
14123,3,56,0.9894087314605713,56,77.44560000003275,True,2824
14124,4,56,0.9801021218299866,56,82.52320000002555,True,2824
14125,0,56,0.9792129397392273,56,35.2987999999641,True,2825
14126,1,56,0.9692531824111938,56,55.67789999997785,True,2825
14127,2,56,0.4720156788825989,56,71.15549999997484,True,2825
14128,3,56,0.7362375855445862,56,81.69409999999289,True,2825
14129,4,56,0.645639955997467,56,86.76669999999831,True,2825
14130,0,56,0.9947992563247681,56,32.82689999997501,True,2826
14131,1,56,0.9927167296409607,56,53.598799999974744,True,2826
14132,2,56,0.9999988079071045,56,69.04170000001386,True,2826
14133,3,56,0.9999959468841553,56,79.51759999997421,True,2826
14134,4,56,0.9999722242355347,56,84.61349999998902,True,2826
14135,0,56,0.9997401833534241,56,44.28610000002209,True,2827
14136,1,56,0.9999278783798218,56,66.43870000004881,True,2827
14137,2,56,0.999992847442627,56,82.13330000000951,True,2827
14138,3,56,0.9999548196792603,56,92.5965000000133,True,2827
14139,4,56,0.9999884366989136,56,97.71910000000616,True,2827
14140,0,56,0.7993581295013428,56,31.451399999980367,True,2828
14141,1,56,0.9526456594467163,56,52.16419999999289,True,2828
14142,2,56,0.851885199546814,56,67.44499999996378,True,2828
14143,3,56,0.9400325417518616,56,77.85029999996596,True,2828
14144,4,56,0.9384728670120239,56,82.9138999999941,True,2828
14145,0,56,0.999886155128479,56,35.15220000002728,True,2829
14146,1,56,0.9999983310699463,56,56.10860000001594,True,2829
14147,2,56,1.0,56,71.50370000005069,True,2829
14148,3,56,1.0,56,81.92610000003242,True,2829
14149,4,56,1.0,56,87.0038000000477,True,2829
14150,0,56,0.9914059638977051,56,31.49100000001681,True,2830
14151,1,56,0.9983678460121155,56,51.86720000000378,True,2830
14152,2,56,0.999981164932251,56,67.21550000003162,True,2830
14153,3,56,0.9999921321868896,56,77.74749999998676,True,2830
14154,4,56,0.9999911785125732,56,82.83620000003111,True,2830
14155,0,56,0.9998745918273926,56,36.68240000001788,True,2831
14156,1,56,0.9999806880950928,56,58.673300000009476,True,2831
14157,2,56,0.9999998807907104,56,74.05990000000884,True,2831
